date,VTSMX,VBLTX,IEMG,VIX,VTI,MUB,VBR,SPTR,BND,VEA,VTV
20000515,25.2727644887,4.4049084999,14.5307361795,24.86,51.297012252,51.7516991387,28.2354009786,2007.031,40.6412905785,25.9720174831,37.929288479
20000516,25.577349722,4.4276611265,14.7452119902,24.34,51.9152395319,51.804079401,28.3342413555,2025.956,40.7279457823,25.902136191,38.0957180029
20000517,25.2415249775,4.4003579746,14.4771172268,23.98,51.2336043258,51.6993188764,28.037720225,2000.939,40.6412905785,26.1022508001,37.6463582885
20000518,24.9916088887,4.3639537721,14.2760461542,23.96,50.7263409167,51.6469386142,27.8070926791,1986.401,40.5113077729,25.5289065629,37.6463582885
20000519,24.4214878109,4.3730548227,14.0347608671,25.44,49.5691462645,51.6469386142,27.4446779641,1944.65,40.5546353747,25.5495533083,37.0305690504
20000522,24.2574803776,4.4049084999,13.7398566273,26,49.2362546522,51.6469386142,27.2469972104,1936.039,40.7279457823,25.0413257295,37.013926098
20000523,23.7264086887,4.4049084999,13.6058092455,25.87,48.1583199078,51.6469386142,27.1481568336,1898.939,40.6846181804,24.6998603251,36.7642818123
20000524,24.0934729442,4.3958074493,13.64602346,24.32,48.90336304,51.6469386142,27.1811036259,1933.852,40.6846181804,24.9333273691,37.0305690504
20000525,23.7966975887,4.4367621771,13.6996424127,24.58,48.3009877416,51.6993188764,26.9834228722,1909.668,40.857928588,24.9333273691,36.4147798123
20000526,23.7420284442,4.4549642783,13.7130471509,24.47,48.1900238708,51.804079401,27.0822632491,1904.982,40.9445837918,25.0556196302,36.3648509551
20000530,24.6245446331,4.4322116518,14.1285940343,23.62,49.9812977844,51.8564596633,27.5105715486,1966.589,40.857928588,25.1779118913,37.0804979075
20000531,24.5776853664,4.4991043738,14.3162603687,23.65,49.8861858952,52.2807397878,27.6423587177,1964.401,41.2218804439,25.7750792963,37.2136415266
20000601,25.1712360775,4.5357196688,14.5977598703,22.36,51.090936492,52.4386876422,28.037720225,2003.446,41.4397550763,25.6829630477,37.8627166695
20000602,25.8663151998,4.5586042282,15.1205446591,21.48,52.5017628487,52.6492847813,28.4330817323,2042.789,41.6140547822,25.6829630477,38.362005241
20000605,25.7569769109,4.5769118757,15.1875683499,22.71,52.2798351072,52.6492847813,28.2683477709,2029.498,41.7447795616,26.8471218451,38.1123609552
20000606,25.5539200887,4.5769118757,15.0535209682,23.05,51.8676835873,52.7019340661,28.1695073941,2015.984,41.7447795616,26.9360616714,37.9126455267
20000607,25.8350756886,4.5906426113,15.0669257064,22.48,52.4383549226,52.8598819204,28.3012945632,2034.911,41.7447795616,27.183822616,38.0790750505
20000608,25.6788781331,4.5952195232,15.0267114919,22.04,52.1213152919,52.8598819204,28.1365606018,2021.557,41.7012046352,26.9964136964,37.7795019076
20000609,25.6866880109,4.5906426113,15.2009730881,22.14,52.1371672734,52.9125312052,28.2683477709,2015.029,41.7012046352,26.9074738701,37.5631435266
20000612,25.3899126553,4.6089502588,15.1741636118,22.32,51.534791975,52.96518049,28.1365606018,1999.92,41.7883544881,26.8058283544,37.579786479
20000613,25.7647867886,4.5814887876,15.1071399209,21.67,52.2956870888,53.0178297748,28.3012945632,2032.579,41.7447795616,26.8900035471,37.7628589552
20000614,25.7335472775,4.604373347,15.2143778263,21.48,52.2322791626,53.1231283443,28.3342413555,2034.192,41.875504341,26.8900035471,37.8460737171
20000615,25.858505322,4.5997964351,14.959687801,20.68,52.4859108672,53.1231283443,28.3012945632,2045.524,41.875504341,26.9694141063,37.5964294314
20000616,25.6710682553,4.6226809945,14.8390451574,20.5,52.1054633103,53.2810761987,28.2024541864,2025.998,42.0062291205,26.5882434222,36.880782479
20000619,26.0928016553,4.6135271707,14.8658546338,20.63,52.9614703133,53.2810761987,28.3342413555,2055.835,41.962654194,26.7041828386,37.1470697171
20000620,26.0147028775,4.604373347,15.0267114919,20.88,52.8029504979,53.439024053,28.2354009786,2041.939,41.875504341,26.7724759195,36.9140683837
20000621,26.1006115331,4.5723349638,15.0669257064,20.61,52.9773222948,53.3863747682,28.2354009786,2046.351,41.7447795616,26.9900608516,36.8474965742
20000622,25.6163991109,4.5631811401,14.959687801,22,51.9944994396,53.3863747682,27.8070926791,2009.134,41.6576297087,26.7756523419,36.5146375265
20000623,25.3821027775,4.5402965807,14.7988309429,22.34,51.5189399935,53.2810761987,27.67530551,1994.33,41.5704798557,26.7756523419,36.3482080027
20000626,25.6169772635,4.5631811401,14.8524498956,22.45,51.995672936,53.2810761987,28.037720225,2013.465,41.7012046352,26.456421894,36.4819025609
20000627,25.4838817214,4.5769118757,14.9999020155,21.8,51.7255242686,53.2810761987,28.0047734327,2006.878,41.7012046352,26.3388942664,36.4986143807
20000628,25.6639521606,4.5631811401,15.0803304445,20.29,52.0910195246,53.2810761987,28.762549655,2013.079,41.6576297087,26.4707157947,36.4819025609
20000629,25.4760525719,4.604373347,15.0535209682,19.7,51.7096331705,53.3337254834,28.5319221091,1995.894,41.8319294146,26.6263604906,36.2479370841
20000630,25.6639521606,4.6254271416,15.2009730881,19.54,52.0910195246,53.6390913352,28.4660285246,2012.83,42.1064514514,26.4707157947,35.746582491
20000703,25.9223140951,4.6438368019,15.5494962806,19.83,52.6154257614,53.586192823,28.8613900318,2033.577,42.1940819435,26.6597129255,36.5320380202
20000705,25.5151983196,4.6484392169,15.5629010188,21.16,51.7890886609,53.6919898473,28.5648689014,2001.709,42.2378971895,26.8312397333,36.331496183
20000706,25.7422436559,4.6254271416,15.4958773279,20.94,52.2499305054,53.6919898473,28.9931772009,2016.391,42.1502666974,26.7502409629,36.4484789214
20000707,26.1258719829,4.6484392169,15.5494962806,19.22,53.0285943116,53.7977868717,29.2567515391,2047.185,42.2378971895,26.6914771492,36.9665453343
20000710,26.0867262353,4.6438368019,15.6299247096,20.33,52.9491388212,53.8506853838,29.355591916,2042.645,42.1940819435,26.9042974477,36.983257154
20000711,26.1337011325,4.6438368019,15.4020441607,20.11,53.0444854097,53.9564824082,29.4544322928,2049.994,42.1940819435,27.0551775102,37.3342053692
20000712,26.4468671137,4.6392343868,15.5226868043,20.03,53.6801293331,54.0093809203,29.8497938001,2066.786,42.1502666974,26.9805315845,37.4177644681
20000713,26.5643043566,4.6760537073,15.4824725897,20.03,53.9184958044,54.1151779447,29.9815809692,2070.859,42.2817124355,26.8995328142,37.568170846
20000714,26.8148371416,4.6438368019,15.5092820661,19.32,54.4270109431,54.1151779447,30.0474745537,2090.437,42.1502666974,26.6835360932,37.7352890437
20000717,26.8461537397,4.6162223115,15.5494962806,19.45,54.4905753355,54.0622794325,30.1133681382,2091.143,41.9750057132,26.7899462425,37.3007817297
20000718,26.5016711604,4.6208247265,15.428853637,19.75,53.7913670197,54.0622794325,29.8497938001,2067.973,42.0188209593,26.8121811991,37.1670871715
20000719,26.2119926278,4.6208247265,15.1071399209,19.65,53.2033963906,54.0093809203,29.5203258773,2051.759,41.9750057132,26.4500690493,37.0333926133
20000720,26.5564752071,4.6760537073,15.1071399209,18.94,53.9026047063,54.0093809203,29.7509534232,2070.607,42.2817124355,26.2960125645,37.2339344506
20000721,26.2119926278,4.6898609525,15.1875683499,18.94,53.2033963906,54.0093809203,29.2896983314,2049.314,42.3255276816,26.4278340927,37.0668162529
20000724,25.8596808989,4.6760537073,14.9328783246,19.92,52.4882969767,54.0093809203,28.9931772009,2027.411,42.2378971895,26.1864259928,36.7994271366
20000725,25.9927764409,4.6806561224,14.8926641101,19.39,52.7584456442,54.0622794325,29.1579111623,2041.509,42.2817124355,26.1498971356,37.0501044331
20000726,25.6717813102,4.6806561224,14.8926641101,19.67,52.1069106226,54.1151779447,29.12496437,2011.01,42.2817124355,26.1943670487,36.54874984
20000727,25.4682234224,4.6990657827,14.7318072521,19.6,51.6937420724,54.1151779447,28.8613900318,2007.293,42.3255276816,26.205484527,36.7158680377
20000728,24.9045246562,4.6852585375,14.343069845,20.84,50.5495830103,54.1151779447,28.3342413555,1966.2,42.2817124355,25.746491495,36.2145134446
20000731,25.1628865907,4.7073501298,14.4234982741,20.74,51.0739892471,54.4219893152,29.0261239932,1981.361,42.4788810428,25.3351447985,36.4819025609
20000801,25.2255197869,4.7258647812,14.4771172268,20.55,51.2011180318,54.4219893152,29.0261239932,1991.428,42.5670115014,25.5162008734,36.8829862354
20000802,25.241178086,4.7212361184,14.5173314413,20,51.2329002279,54.4751357892,29.1908579546,1992.409,42.6110767307,25.5924350102,37.1169517122
20000803,25.4995400205,4.7443794327,14.4369030122,19.99,51.7573064648,54.5282822631,29.0590707855,2011.796,42.65514196,25.4733191714,37.350917189
20000804,25.7187562073,4.7582654212,14.4905219649,18.62,52.2022572112,54.581428737,29.355591916,2026.402,42.7873376478,25.0587960526,37.8021363228
20000807,26.0162638895,4.7443794327,14.3698793214,19.03,52.8061189384,54.581428737,29.5862194619,2049.138,42.6992071892,25.227146438,38.1697963578
20000808,26.0475804876,4.7582654212,14.3028556305,18.79,52.8696833308,54.6877216849,29.6521130464,2054.115,42.7873376478,25.4637899043,38.1363727183
20000809,25.890997497,4.7628940841,14.3966887977,19.18,52.551861369,54.6877216849,29.5862194619,2040.549,42.7873376478,25.3002041525,37.9525427008
20000810,25.6561230111,4.7814087355,14.5575456558,19.19,52.0751284265,54.7408681589,29.3226451237,2023.331,42.9195333357,25.5034951839,37.8689836019
20000811,25.890997497,4.7582654212,14.6647835612,18.55,52.551861369,54.7940146328,29.7509534232,2039.508,42.7873376478,25.6321402898,38.2366436369
20000814,26.2119926278,4.767522747,14.8122356811,17.88,53.2033963906,54.7940146328,30.0474745537,2066.903,42.7873376478,25.6003760661,38.6878627707
20000815,26.0945553848,4.7582654212,14.7720214666,17.98,52.9650299193,54.7940146328,29.8168470078,2057.027,42.7873376478,25.6845512588,38.4037618346
20000816,26.0475804876,4.7490080955,14.8256404193,18.02,52.8696833308,54.7940146328,29.9156873846,2050.933,42.6992071892,25.8957833462,38.2867790962
20000817,26.3450881698,4.7536367584,14.8658546338,17.48,53.473545058,54.7940146328,30.0474745537,2073.438,42.7432724185,25.9847231725,38.5875918521
20000818,26.2824549735,4.767522747,14.651378823,17.05,53.3464162733,54.8471611067,29.9815809692,2067.48,42.7432724185,25.8719601785,38.4706091137
20000821,26.3998922165,4.7582654212,14.5441409176,17.35,53.5847827446,54.8471611067,29.9815809692,2078.247,42.7432724185,25.8195492094,38.6210154916
20000822,26.3998922165,4.7628940841,14.651378823,17.47,53.5847827446,54.9003075807,30.080421346,2076.38,42.7432724185,25.6781984141,38.6878627707
20000823,26.5486460576,4.7721514098,14.5977598703,17.38,53.8867136082,55.0597470025,30.1133681382,2087.396,42.8314028771,25.6781984141,38.6377273114
20000824,26.6425958519,4.7860373984,14.5843551321,17.04,54.0774067853,55.0597470025,30.2451553073,2090.66,42.8754681064,25.7163154825,38.5040327532
20000825,26.6347667024,4.7860373984,14.6379740848,16.53,54.0615156872,55.0597470025,30.2781020996,2088.103,42.8754681064,25.8322548989,38.520744573
20000828,26.7600330949,4.7582654212,14.6245693467,16.54,54.3157732565,55.0597470025,30.2451553073,2098.721,42.7873376478,26.0196638186,38.7547100498
20000829,26.7365456463,4.7443794327,14.6647835612,16.89,54.2680999623,54.9534540546,30.4098892687,2092.985,42.6992071892,26.0625455205,38.6043036719
20000830,26.6973998986,4.7490080955,14.6781882994,17.69,54.1886444719,54.9534540546,30.5087296455,2083.482,42.6992071892,25.9481943153,38.5708800323
20000831,26.9949075808,4.7989976544,14.651378823,16.84,54.7925061991,55.3148500774,30.7064103992,2104.432,43.0737616383,25.7417268615,38.9051164277
20000901,27.0888573752,4.8129617601,14.7720214666,17.53,54.9831993761,55.3148500774,30.7723039837,2108.756,43.206705347,25.711550849,39.0220991661
20000905,26.8461537397,4.8129617601,14.7586167284,19.82,54.4905753355,55.3148500774,30.7064103992,2089.773,43.206705347,26.4262458815,39.0555228057
20000906,26.5564752071,4.7896882506,14.7049977757,20.79,53.9026047063,55.3148500774,30.7723039837,2069.4,43.1180762079,25.9434296818,39.1725055441
20000907,26.7678622444,4.7803788468,14.6111646085,19.42,54.3316643546,55.3682427898,31.2006122833,2083.681,43.0737616383,25.5400240412,39.105658265
20000908,26.5721335062,4.7896882506,14.570950394,18.46,53.9343869025,55.3682427898,30.9040911528,2072.581,43.1180762079,25.5400240412,39.2560646429
20000911,26.4703545623,4.7757241449,14.3966887977,18.4,53.7278026274,55.3682427898,30.9699847374,2065.341,43.0294470687,25.2144407485,39.5568773988
20000912,26.3607464688,4.7664147412,14.2224272015,18.59,53.5053272542,55.3148500774,30.9699847374,2055.264,43.0294470687,24.976209071,39.4900301197
20000913,26.4312088146,4.7803788468,14.2760461542,18.32,53.6483471369,55.3148500774,31.0029315296,2059.771,43.1180762079,24.7760944619,39.3062001023
20000914,26.4312088146,4.7524506355,14.2894508923,18.26,53.6483471369,55.261457365,31.2335590756,2054.205,43.0294470687,24.6966839027,39.1390819045
20000915,26.1258719829,4.7198677222,14.0883798198,18.52,53.0285943116,55.1546719401,31.1347186987,2033.32,43.0294470687,24.768153406,38.9218282475
20000918,25.6639521606,4.7059036165,13.565595031,20.25,52.0910195246,55.0478865153,30.3769424764,2003.81,42.9851324991,24.6395083001,38.303490916
20000919,25.9849472914,4.7152130203,13.5387855547,19.54,52.7425545461,54.9944938028,30.4757828533,2025.165,42.9851324991,24.3377481753,38.303490916
20000920,25.8831683475,4.6965942127,13.6996424127,19.93,52.535970271,54.9411010904,30.442836061,2013.339,42.9408179295,24.3631595542,37.8355599624
20000921,25.7813894036,4.7105583184,13.5387855547,20.18,52.3293859958,54.9411010904,30.080421346,2010.211,42.9851324991,24.1963973799,37.7018654042
20000922,25.8596808989,4.7198677222,13.3377144821,20.74,52.4882969767,54.9411010904,30.080421346,2009.759,43.0737616383,24.0074002491,38.0695254392
20000925,25.7183711672,4.729177126,13.6058092455,21.41,52.2014756817,54.9411010904,29.9156873846,1996.316,43.0737616383,24.2789843615,38.1534159756
20000926,25.4828549477,4.7477959336,13.5789997692,21.88,51.7234401902,54.887708378,29.8497938001,1979.924,43.1180762079,24.4108058897,38.00241301
20000927,25.4514527851,4.729177126,13.5789997692,21.67,51.6597021246,54.8343156655,29.8168470078,1979.309,43.0737616383,24.3409245976,38.1701940829
20000928,26.0559444151,4.7384865298,13.6996424127,19.47,52.8866598864,54.8343156655,30.5746232301,2023.332,43.1180762079,24.785623729,39.1097680911
20000929,25.7340722485,4.7738622642,13.7398566273,20.57,52.2333447145,55.0906006852,30.6734636069,1993.332,43.4016894532,24.3139250075,38.8916526963
20001002,25.5613603542,4.7504609786,13.6058092455,21.23,51.882785354,55.0369584255,30.3769424764,1992.944,43.3571291971,24.5934501758,39.1265461984
20001003,25.2630398095,4.7411004643,13.5253808165,21.85,51.2772737313,55.0906006852,30.2451553073,1979.435,43.312568941,24.5823326975,39.1265461984
20001004,25.4357517038,4.7364202072,13.5253808165,21.54,51.6278330918,55.0369584255,30.2451553073,1990.618,43.2680086849,24.629979033,39.0090994474
20001005,25.3807979193,4.7457807215,13.5924045074,21.03,51.5162914771,55.0369584255,30.1133681382,1993.697,43.2680086849,24.4759225482,39.0258775547
20001006,24.8469611551,4.7691820071,13.5119760783,22.71,50.4327443629,55.0369584255,29.6521130464,1955.817,43.312568941,24.499745716,38.2708627266
20001009,24.7684557486,4.7691820071,13.3109050057,24.02,50.273399199,55.0369584255,29.6191662541,1946.156,43.312568941,24.3488656536,38.2373065121
20001010,24.4308825007,4.7691820071,13.2304765767,24.86,49.5882149944,55.0369584255,29.3885387082,1925.406,43.312568941,23.9740478143,37.9353005809
20001011,24.0148038463,4.7645017499,12.9087628605,26.57,48.7436856259,55.0369584255,29.1579111623,1894.366,43.312568941,23.5976417638,37.4822916841
20001012,23.3632089724,4.7785425213,12.6004538826,29.47,47.4211207658,55.0906006852,28.6307624859,1846.084,43.4016894532,23.6135238756,36.5259395686
20001013,24.2267684438,4.7785425213,12.4932159772,27.6,49.1739175683,55.0906006852,29.3226451237,1907.714,43.4016894532,23.4674084467,37.2138419674
20001016,24.289572769,4.7738622642,12.6942870498,26.79,49.3013936994,55.0906006852,29.2238047469,1908.338,43.3571291971,23.4912316145,37.247398182
20001017,23.8185403301,4.7925832927,12.4127875481,27.84,48.3453227162,55.1442429449,28.6307624859,1874.118,43.4462497093,23.4022917882,36.6769425342
20001018,23.6458284358,4.7879030356,12.2653354282,28.72,47.9947633557,55.1978852046,28.3342413555,1863.346,43.4462497093,22.8765938865,36.6266082123
20001019,24.4936868259,4.7972635498,12.5736444062,25.09,49.7156911255,55.2515274642,29.0590707855,1928.101,43.4908099654,22.889299576,37.3984011476
20001020,24.7135019641,4.8159845783,12.7345012643,24.24,50.1618575843,55.2515274642,29.1908579546,1939.444,43.5799304777,23.0925906074,37.6332946497
20001023,24.7213525047,4.844066121,12.4932159772,24.69,50.1777921007,55.2515274642,29.2896983314,1937.856,43.6690509899,23.2799995271,37.7171851861
20001024,24.6899503421,4.8253450925,12.4932159772,24.28,50.1140540351,55.3051697239,29.2238047469,1941.133,43.5799304777,23.3578218751,38.1030816538
20001025,24.0933092528,4.806624064,12.3591685954,26.65,48.9030307898,55.3051697239,28.8284432396,1895.032,43.4908099654,23.7024637019,37.6668508642
20001026,24.1090103341,4.8113043212,12.3323591191,28.62,48.9348998225,55.3051697239,28.9931772009,1894.415,43.4908099654,23.2450588811,37.3816230403
20001027,24.3523770942,4.8113043212,12.479811239,26.47,49.4288698305,55.3051697239,29.2567515391,1915.55,43.4462497093,23.6309941986,38.00241301
20001030,24.5486406105,4.806624064,12.4664065008,25.46,49.8272327402,55.3051697239,29.6850598387,1942.2,43.4016894532,23.6595819999,39.2104367348
20001031,25.208086025,4.819728784,12.6942870498,23.63,51.1657321166,55.5680167963,30.8711443605,1984.905,43.6467708618,23.6548173664,39.6131113098
20001101,25.0903279153,4.8291423168,12.9623818132,24.28,50.9267143708,55.5680167963,30.5746232301,1973.716,43.6915827416,23.8326970189,39.394995915
